,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
18107,City Hotel,0,100,2018,December,50,12,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2018-12-15
18108,City Hotel,0,100,2018,December,50,12,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2018-12-15
18109,City Hotel,0,11,2018,December,51,13,2,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,62.37,0,1,Check-Out,2018-12-16
18110,City Hotel,0,1,2018,December,51,14,1,0,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,81.0,0,0,Check-Out,2018-12-15
18111,City Hotel,0,3,2018,December,51,14,1,0,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,62.37,0,0,Check-Out,2018-12-15
18112,City Hotel,0,2,2018,December,51,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,85.0,0,0,Check-Out,2018-12-17
18113,City Hotel,0,1,2018,December,51,16,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,1,0,Check-Out,2018-12-17
18114,City Hotel,0,6,2018,December,51,16,0,1,1,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,81.0,0,1,Check-Out,2018-12-17
18115,City Hotel,0,8,2018,December,51,16,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,77.6,0,0,Check-Out,2018-12-20
18116,City Hotel,0,2,2018,December,51,17,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,63.75,0,1,Check-Out,2018-12-19
18117,City Hotel,0,6,2018,December,51,17,0,2,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,74.69,0,0,Check-Out,2018-12-19
18118,City Hotel,0,6,2018,December,51,17,0,2,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.0,0,0,Check-Out,2018-12-19
18119,City Hotel,0,8,2018,December,51,17,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,4,No Deposit,14.0,,0,Transient,95.0,0,0,Check-Out,2018-12-20
18120,City Hotel,0,6,2018,December,51,18,0,1,0,2.0,1,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,77.0,0,2,Check-Out,2018-12-19
18121,City Hotel,0,6,2018,December,51,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,,0,Transient-Party,86.5,1,0,Check-Out,2018-12-19
18122,City Hotel,0,2,2018,December,51,18,0,1,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,74.25,0,0,Check-Out,2018-12-19
18123,City Hotel,0,9,2018,December,51,18,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,1,Check-Out,2018-12-19
18124,City Hotel,0,3,2018,December,51,18,0,2,2,0.0,0,BB,ALB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,65.89,0,0,Check-Out,2018-12-20
18125,City Hotel,0,2,2018,December,51,18,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,97.0,0,2,Check-Out,2018-12-20
18126,City Hotel,0,7,2018,December,51,18,1,2,2,0.0,1,BB,GBR,Direct,Direct,0,0,0,F,F,1,No Deposit,14.0,,0,Transient,170.0,0,2,Check-Out,2018-12-21
18127,City Hotel,0,0,2018,December,51,19,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,75.0,0,0,Check-Out,2018-12-20
18128,City Hotel,0,3,2018,December,51,19,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,75.0,0,0,Check-Out,2018-12-20
18129,City Hotel,0,5,2018,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,77.25,0,2,Check-Out,2018-12-20
18130,City Hotel,0,1,2018,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,77.25,0,1,Check-Out,2018-12-20
18131,City Hotel,0,1,2018,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,0,Check-Out,2018-12-20
18132,City Hotel,0,8,2018,December,51,19,1,1,2,0.0,0,BB,CN,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,91.0,0,0,Check-Out,2018-12-21
18133,City Hotel,0,4,2018,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,1,Check-Out,2018-12-20
18134,City Hotel,0,5,2018,December,52,20,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,8.0,,0,Transient,75.0,0,1,Check-Out,2018-12-21
18135,City Hotel,0,6,2018,December,52,20,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,0,Check-Out,2018-12-21
18136,City Hotel,0,132,2018,December,52,20,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,55.63,0,0,Check-Out,2018-12-24
18137,City Hotel,0,132,2018,December,52,20,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,55.63,0,0,Check-Out,2018-12-24
18138,City Hotel,0,7,2018,December,52,20,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,0,Check-Out,2018-12-21
18139,City Hotel,0,10,2018,December,52,20,2,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,52.36,0,1,Check-Out,2018-12-24
18140,City Hotel,0,0,2018,December,52,21,1,0,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,75.0,0,0,Check-Out,2018-12-22
18141,City Hotel,0,0,2018,December,52,21,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,75.0,1,0,Check-Out,2018-12-22
18142,City Hotel,0,4,2018,December,52,21,1,1,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,96.0,1,0,Check-Out,2018-12-23
18143,City Hotel,0,108,2018,December,52,21,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Contract,72.25,0,3,Check-Out,2018-12-25
18144,City Hotel,0,108,2018,December,52,21,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Contract,72.25,0,3,Check-Out,2018-12-25
18145,City Hotel,0,0,2018,December,52,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,1,1,Check-Out,2018-12-23
18146,City Hotel,0,3,2018,December,52,22,2,7,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.5,0,0,Check-Out,2018-12-23
18147,City Hotel,0,19,2018,December,52,23,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,1,Check-Out,2018-12-24
18148,City Hotel,0,19,2018,December,52,23,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,77.25,0,1,Check-Out,2018-12-24
18149,City Hotel,0,15,2018,December,52,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,97.0,0,0,Check-Out,2018-12-24
18150,City Hotel,0,1,2018,December,52,23,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,86.25,1,0,Check-Out,2018-12-26
18151,City Hotel,0,1,2018,December,52,23,0,3,0,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,6.0,0,0,Check-Out,2018-12-26
18152,City Hotel,0,125,2018,December,52,23,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2018-12-27
18153,City Hotel,0,2,2018,December,52,23,2,4,3,0.0,0,BB,ETH,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,,0,Transient,91.68,0,1,Check-Out,2018-12-29
18154,City Hotel,0,107,2018,December,52,23,2,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,46.63,0,1,Check-Out,2018-12-29
18155,City Hotel,0,7,2018,December,52,23,2,5,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,59.14,0,0,Check-Out,2018-12-30
18156,City Hotel,0,0,2018,December,52,24,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0,Check-Out,2018-12-25
18157,City Hotel,0,2,2018,December,52,24,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,67.5,0,1,Check-Out,2018-12-25
18158,City Hotel,0,5,2018,December,52,24,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.75,1,1,Check-Out,2018-12-26
18159,City Hotel,0,2,2018,December,52,24,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,66.99,0,1,Check-Out,2018-12-27
18160,City Hotel,0,22,2018,December,52,24,1,3,2,0.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,87.0,0,1,Check-Out,2018-12-28
18161,City Hotel,0,11,2018,December,52,25,0,1,2,1.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,92.5,0,1,Check-Out,2018-12-26
18162,City Hotel,0,125,2018,December,52,25,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.25,0,1,Check-Out,2018-12-26
18163,City Hotel,0,17,2018,December,52,25,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,0.0,0,0,Check-Out,2018-12-25
18164,City Hotel,0,17,2018,December,52,25,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,76.5,0,0,Check-Out,2018-12-27
18165,City Hotel,0,11,2018,December,52,25,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,80.41,0,0,Check-Out,2018-12-28
18166,City Hotel,0,4,2018,December,52,25,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.33,0,0,Check-Out,2018-12-28
18167,City Hotel,0,12,2018,December,52,25,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,80.42,0,0,Check-Out,2018-12-28
18168,City Hotel,0,9,2018,December,52,25,2,3,2,0.0,0,BB,THA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,,0,Transient,98.64,0,0,Check-Out,2018-12-30
18169,City Hotel,0,1,2018,December,52,26,0,1,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,125.0,0,0,Check-Out,2018-12-27
18170,City Hotel,0,3,2018,December,52,26,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,75.0,0,0,Check-Out,2018-12-27
18171,City Hotel,0,19,2018,December,52,26,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,86.75,0,1,Check-Out,2018-12-28
18172,City Hotel,0,19,2018,December,52,26,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,86.75,0,1,Check-Out,2018-12-28
18173,City Hotel,0,10,2018,December,52,26,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,83.58,0,0,Check-Out,2018-12-29
18174,City Hotel,0,8,2018,December,52,26,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,92.58,1,0,Check-Out,2018-12-29
18175,City Hotel,0,119,2018,December,52,26,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.25,0,3,Check-Out,2018-12-29
18176,City Hotel,0,11,2018,December,52,26,2,1,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,92.58,0,1,Check-Out,2018-12-29
18177,City Hotel,0,22,2018,December,52,26,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,59.09,0,0,Check-Out,2018-12-29
18178,City Hotel,0,119,2018,December,52,26,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.25,0,3,Check-Out,2018-12-29
18179,City Hotel,0,7,2018,December,52,26,2,1,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,83.58,0,0,Check-Out,2018-12-29
18180,City Hotel,0,14,2018,December,52,26,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,111.67,1,0,Check-Out,2018-12-29
18181,City Hotel,0,14,2018,December,52,26,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,93.67,0,1,Check-Out,2018-12-29
18182,City Hotel,0,0,2018,December,52,26,2,2,2,0.0,0,SC,EGY,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,1,Check-Out,2018-12-30
18183,City Hotel,0,10,2018,December,52,26,2,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,65.05,1,0,Check-Out,2018-12-30
18184,City Hotel,0,37,2018,December,52,26,2,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,8.0,0,Transient,87.3,0,0,Check-Out,2018-12-30
18185,City Hotel,0,5,2018,December,52,26,2,2,2,0.0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,63.0,0,0,Check-Out,2018-12-30
18186,City Hotel,0,8,2018,December,52,26,2,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,1,Check-Out,2018-12-31
18187,City Hotel,0,13,2018,December,52,26,2,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,192.0,0,1,Check-Out,2018-12-31
18188,City Hotel,0,4,2018,December,52,26,2,5,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,92.43,0,1,Check-Out,2019-01-02
18189,City Hotel,0,22,2018,December,53,27,2,0,2,2.0,0,BB,JPN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,177.0,0,0,Check-Out,2018-12-29
18190,City Hotel,0,1,2018,December,53,27,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,68.0,0,0,Check-Out,2018-12-29
18191,City Hotel,0,15,2018,December,53,27,2,1,2,0.0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,66.0,0,0,Check-Out,2018-12-30
18192,City Hotel,0,8,2018,December,53,27,2,1,2,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,77.92,0,1,Check-Out,2018-12-30
18193,City Hotel,0,21,2018,December,53,27,2,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.67,0,0,Check-Out,2018-12-30
18194,City Hotel,0,9,2018,December,53,27,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.67,0,1,Check-Out,2018-12-30
18195,City Hotel,0,3,2018,December,53,27,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,81.3,1,1,Check-Out,2018-12-30
18196,City Hotel,0,8,2018,December,53,27,2,1,2,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,77.92,0,0,Check-Out,2018-12-30
18197,City Hotel,0,11,2018,December,53,27,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.67,0,1,Check-Out,2018-12-30
18198,City Hotel,0,0,2018,December,53,27,2,1,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.67,0,0,Check-Out,2018-12-30
18199,City Hotel,0,14,2018,December,53,27,2,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,105.0,0,2,Check-Out,2018-12-31
18200,City Hotel,0,14,2018,December,53,27,2,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,105.0,0,1,Check-Out,2018-12-31
18201,City Hotel,0,21,2018,December,53,27,2,2,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,187.0,0,1,Check-Out,2018-12-31
18202,City Hotel,0,121,2018,December,53,27,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Check-Out,2018-12-31
18203,City Hotel,0,5,2018,December,53,27,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,104.5,0,0,Check-Out,2019-01-02
18204,City Hotel,0,17,2018,December,53,28,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.0,1,2,Check-Out,2018-12-29
18205,City Hotel,0,17,2018,December,53,28,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.0,0,2,Check-Out,2018-12-29
18206,City Hotel,0,0,2018,December,53,28,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.0,0,0,Check-Out,2018-12-29
18207,City Hotel,0,12,2018,December,53,28,1,0,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0,Check-Out,2018-12-29
18208,City Hotel,0,0,2018,December,53,28,1,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,74.69,0,1,Check-Out,2018-12-29
18209,City Hotel,0,21,2018,December,53,28,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,125.0,1,2,Check-Out,2018-12-30
18210,City Hotel,0,1,2018,December,53,28,1,1,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,1,Check-Out,2018-12-30
18211,City Hotel,0,21,2018,December,53,28,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,107.0,0,2,Check-Out,2018-12-30
18212,City Hotel,0,20,2018,December,53,28,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,70.42,0,0,Check-Out,2018-12-31
18213,City Hotel,0,20,2018,December,53,28,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,199.33,1,2,Check-Out,2018-12-31
18214,City Hotel,0,17,2018,December,53,28,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.0,1,1,Check-Out,2019-01-01
18215,City Hotel,0,10,2018,December,53,28,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,136.0,1,1,Check-Out,2019-01-01
18216,City Hotel,0,6,2018,December,53,28,1,3,3,0.0,0,BB,ITA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,181.0,0,1,Check-Out,2019-01-01
18217,City Hotel,0,1,2018,December,53,28,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,115.0,0,1,Check-Out,2019-01-01
18218,City Hotel,0,124,2018,December,53,28,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2019-01-01
18219,City Hotel,0,118,2018,December,53,28,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,110.8,0,2,Check-Out,2019-01-02
18220,City Hotel,0,118,2018,December,53,28,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,110.8,0,2,Check-Out,2019-01-02
18221,City Hotel,0,2,2018,December,53,28,2,5,2,0.0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.57,0,1,Check-Out,2019-01-04
18222,City Hotel,0,0,2018,December,53,28,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Check-Out,2018-12-30
18223,City Hotel,0,2,2018,December,53,28,0,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,115.0,0,0,Check-Out,2018-12-31
18224,City Hotel,0,2,2018,December,53,28,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,109.61,0,1,Check-Out,2018-12-31
18225,City Hotel,0,120,2018,December,53,28,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.25,0,1,Check-Out,2018-12-31
18226,City Hotel,0,7,2018,December,53,28,0,2,1,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.0,0,1,Check-Out,2018-12-31
18227,City Hotel,0,119,2018,December,53,28,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,51.69,0,0,Check-Out,2018-12-30
18228,City Hotel,0,0,2018,December,53,28,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,115.0,0,0,Check-Out,2018-12-30
18229,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18230,City Hotel,0,7,2018,December,53,28,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,178.67,1,0,Check-Out,2019-01-01
18231,City Hotel,0,146,2018,December,53,28,0,3,1,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,99,Transient-Party,65.0,0,0,Check-Out,2019-01-01
18232,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18233,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21.0,,99,Transient-Party,37.5,0,0,Check-Out,2019-01-01
18234,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18235,City Hotel,0,144,2018,December,53,28,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2019-01-01
18236,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18237,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18238,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
18239,City Hotel,0,140,2018,December,53,28,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2019-01-01
18240,City Hotel,0,146,2018,December,53,28,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0,Check-Out,2019-01-01
